spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,chroma_stft_C,chroma_stft_C#,chroma_stft_D,chroma_stft_D#,chroma_stft_E,chroma_stft_F,chroma_stft_F#,chroma_stft_G,chroma_stft_G#,chroma_stft_A,chroma_stft_A#,chroma_stft_B,chroma_cens_C,chroma_cens_C#,chroma_cens_D,chroma_cens_D#,chroma_cens_E,chroma_cens_F,chroma_cens_F#,chroma_cens_G,chroma_cens_G#,chroma_cens_A,chroma_cens_A#,chroma_cens_B,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,label,filename,source_file,segment_id
635.7104339874481,-60.52522659301758,107.08319854736328,18.677370071411133,30.247453689575195,12.754656791687012,0.07633623480796814,0.2180827558040619,0.05240510776638985,0.04840226098895073,0.211160346865654,0.06228302791714668,0.04118022695183754,0.1156921312212944,0.5210850238800049,0.996188759803772,0.2210962325334549,0.07784824818372726,0.13742609322071075,0.28698670864105225,0.12588949501514435,0.04142504185438156,0.38922399282455444,0.06870868802070618,0.09601665288209915,0.26959580183029175,0.4674939811229706,0.6118079423904419,0.13430820405483246,0.13048526644706726,0.19505388799824666,-0.10830992626244841,-0.4046878939667767,0.18327571208003854,0.004521891632279892,0.08882564083581011,Adur,00054_seg1.wav,Adur/00054.wav,1
642.2090000407137,-64.67249298095703,106.09674835205078,20.1238956451416,28.49829864501953,12.246747970581055,0.07751494646072388,0.22752158343791962,0.06339184939861298,0.06141963228583336,0.31729936599731445,0.07867669314146042,0.04326588287949562,0.12793725728988647,0.5149416327476501,0.9806260466575623,0.23068088293075562,0.07938091456890106,0.13279327750205994,0.3673858046531677,0.1301492154598236,0.045679401606321335,0.3571450412273407,0.041947364807128906,0.07813730090856552,0.20755110681056976,0.4079294800758362,0.6347317099571228,0.19217762351036072,0.16299015283584595,0.20531615290126193,-0.11026590606483584,-0.3697745266457118,0.19826140289389668,0.024529084836562912,0.06772370742590622,Adur,00054_seg2.wav,Adur/00054.wav,2
664.1758029498133,-86.16937255859375,101.40518951416016,19.763572692871094,29.790468215942383,12.580589294433594,0.24208544194698334,0.3325578570365906,0.18167878687381744,0.193900465965271,0.533871591091156,0.2352006435394287,0.14685900509357452,0.16123461723327637,0.3832654356956482,0.9531707167625427,0.34488677978515625,0.27595311403274536,0.20733855664730072,0.31123965978622437,0.12215346097946167,0.16169172525405884,0.489075243473053,0.1901281327009201,0.10802941024303436,0.08595837652683258,0.3725024461746216,0.5221905708312988,0.15241524577140808,0.21881049871444702,0.22852115684534827,-0.08236382255646749,-0.29694665891721017,0.13002340383279734,0.038693698541573826,0.057571925241134955,Adur,00055_seg0.wav,Adur/00055.wav,0
695.2323006999629,-67.23072052001953,101.54630279541016,18.19379234313965,27.428207397460938,11.499946594238281,0.04377647116780281,0.09384223818778992,0.0246793981641531,0.049527134746313095,0.2793966829776764,0.06650576740503311,0.02391067147254944,0.07100265473127365,0.3840246796607971,0.990436851978302,0.20869648456573486,0.0703074261546135,0.0937921553850174,0.2960316240787506,0.08842673152685165,0.09606529027223587,0.42039328813552856,0.11903351545333862,0.02562008611857891,0.12641292810440063,0.4162274897098541,0.666566014289856,0.10886835306882858,0.18206311762332916,0.3014006550548732,-0.0923777728733394,-0.42986039584959146,0.18760267740078837,0.01624436816630298,0.11886573707805857,Adur,00055_seg1.wav,Adur/00055.wav,1
657.3963768241844,-78.95657348632812,105.59451293945312,17.070816040039062,30.386213302612305,11.550424575805664,0.10012126713991165,0.18253016471862793,0.04983745887875557,0.07551615685224533,0.4207349717617035,0.11040500551462173,0.055139556527137756,0.10329173505306244,0.4335218369960785,0.9369864463806152,0.2350555658340454,0.30190083384513855,0.18819855153560638,0.3027290999889374,0.06288289278745651,0.0699375718832016,0.427202969789505,0.15617989003658295,0.06997885555028915,0.22752337157726288,0.431662917137146,0.5883839726448059,0.06069347262382507,0.2253783494234085,0.2506085996499869,-0.1506999954538796,-0.27582512820121347,0.20364137008950428,0.005359364800121578,0.051475285826360455,Adur,00055_seg2.wav,Adur/00055.wav,2
592.3342522580735,-108.66901397705078,106.3369369506836,27.688858032226562,29.241884231567383,13.156752586364746,0.2746494710445404,0.26361000537872314,0.14183764159679413,0.11735749989748001,0.32057538628578186,0.14803503453731537,0.13369326293468475,0.18752242624759674,0.4820826053619385,0.9619422554969788,0.3549468219280243,0.25503405928611755,0.19865691661834717,0.3632218837738037,0.16216710209846497,0.14364127814769745,0.38102060556411743,0.1463633030653,0.06644798815250397,0.1882675439119339,0.37473252415657043,0.5872624516487122,0.10217349976301193,0.19024401903152466,0.1992014797266932,-0.06005614866224775,-0.3142398532260871,0.14087892193164472,0.022030876989215298,0.07663942816411605,Adur,00056_seg0.wav,Adur/00056.wav,0
635.774180482955,-79.8773193359375,106.60804748535156,21.248016357421875,28.134794235229492,12.162277221679688,0.08675260096788406,0.19878819584846497,0.05268801748752594,0.05911799147725105,0.35068660974502563,0.09299483150243759,0.0359889380633831,0.08239566534757614,0.4088534414768219,0.9876371026039124,0.25963354110717773,0.17058084905147552,0.16230201721191406,0.3134114444255829,0.09708993881940842,0.08223618566989899,0.42807888984680176,0.1321905255317688,0.08459390699863434,0.1819794625043869,0.36400946974754333,0.6316058039665222,0.0997021347284317,0.2250424325466156,0.25850143144584425,-0.10845405503736867,-0.38160654315359793,0.1644785190297861,0.024003974813904573,0.0845913819274774,Adur,00056_seg1.wav,Adur/00056.wav,1
593.8881271529405,-93.40486145019531,110.87589263916016,26.48728370666504,28.95412254333496,12.553946495056152,0.12555618584156036,0.6172314286231995,0.14217132329940796,0.06791653484106064,0.4178540110588074,0.10788173973560333,0.026837291195988655,0.060567665845155716,0.3535217344760895,0.9162803888320923,0.22660839557647705,0.08060427010059357,0.2015010267496109,0.44032374024391174,0.14334511756896973,0.09493543952703476,0.3916538953781128,0.07194993644952774,0.09955111891031265,0.1671789139509201,0.31594395637512207,0.6236147284507751,0.149550199508667,0.09584610164165497,0.17290813357564275,-0.17352811078384747,-0.46205568931284674,0.15376562222966117,0.08116520179619749,0.02886879163013557,Adur,00056_seg2.wav,Adur/00056.wav,2
629.0181877469264,-109.11758422851562,103.78388977050781,23.915090560913086,26.172391891479492,13.419058799743652,0.3362879455089569,0.5723682641983032,0.24650371074676514,0.11803580075502396,0.3292202055454254,0.19973094761371613,0.1807626336812973,0.23055240511894226,0.5282164812088013,0.9306600093841553,0.3606455326080322,0.30468204617500305,0.2580462098121643,0.4131990373134613,0.12860065698623657,0.08678191900253296,0.3267349600791931,0.2150382101535797,0.12147143483161926,0.16951560974121094,0.4232695400714874,0.49436748027801514,0.18733274936676025,0.22953088581562042,0.122350173880559,-0.10619964712197814,-0.3206553787086164,0.11406980923376875,0.034652623665960516,0.03068931406829508,Adur,00057_seg0.wav,Adur/00057.wav,0
596.3622697992855,-95.35609436035156,110.36436462402344,26.6954402923584,27.0190486907959,11.314849853515625,0.12664750218391418,0.5836038589477539,0.1255141943693161,0.033904507756233215,0.16071514785289764,0.05854087322950363,0.023753225803375244,0.05508773401379585,0.3722117245197296,0.9368404150009155,0.22515515983104706,0.05935084819793701,0.180806964635849,0.42109403014183044,0.16764424741268158,0.11034189164638519,0.3571692705154419,0.12620055675506592,0.05374433100223541,0.11637891829013824,0.37964892387390137,0.6461519002914429,0.09546749293804169,0.08840900659561157,0.13804162847859297,-0.1581911196020293,-0.5186708336230371,0.10285818918840828,0.05957716491567713,0.05932375008822421,Adur,00057_seg1.wav,Adur/00057.wav,1
624.0753880133085,-96.55016326904297,106.27112579345703,24.74774742126465,27.413846969604492,13.200801849365234,0.19451460242271423,0.5342395305633545,0.16936033964157104,0.08196130394935608,0.1968868225812912,0.1321338266134262,0.10770297050476074,0.16814804077148438,0.49506211280822754,0.9281613826751709,0.2934892177581787,0.18436600267887115,0.13167434930801392,0.36373209953308105,0.1664884388446808,0.12377140671014786,0.3612452447414398,0.13520710170269012,0.11640048772096634,0.20135493576526642,0.46978020668029785,0.5382773876190186,0.11024492233991623,0.21395787596702576,0.10989754141896933,-0.13145708607868944,-0.39442682095803344,0.10092460065614314,0.03303726703703946,0.043453543407376866,Adur,00057_seg2.wav,Adur/00057.wav,2
641.2620439694348,-85.40922546386719,102.84947967529297,20.265371322631836,28.210926055908203,13.627486228942871,0.2717689275741577,0.5130378603935242,0.2030378133058548,0.14275166392326355,0.3623805046081543,0.18336325883865356,0.16422486305236816,0.22172699868679047,0.5674883723258972,0.911723256111145,0.3209306001663208,0.273589164018631,0.19320613145828247,0.4295613169670105,0.09212665259838104,0.10182039439678192,0.3899283707141876,0.1955842822790146,0.06820022314786911,0.19973689317703247,0.42186054587364197,0.5139657258987427,0.10235926508903503,0.20846723020076752,0.1257233685706846,-0.12851226468075583,-0.31006111182684426,0.15168873785744103,0.026785326074248328,0.031236811234311282,Adur,00058_seg0.wav,Adur/00058.wav,0
639.4782862767994,-78.1449203491211,106.85025787353516,20.816402435302734,23.899911880493164,11.302552223205566,0.09209565073251724,0.2531544864177704,0.06071805581450462,0.05902969092130661,0.2886059880256653,0.0728008896112442,0.03529268130660057,0.08231357485055923,0.41262897849082947,0.9704625010490417,0.23173083364963531,0.10600905120372772,0.20229172706604004,0.30136701464653015,0.18534119427204132,0.11902378499507904,0.34790679812431335,0.12499280273914337,0.1452108472585678,0.17831681668758392,0.38287970423698425,0.6223269104957581,0.1850641369819641,0.20144973695278168,0.2365214321347615,-0.11052373794015596,-0.41580736832782816,0.162656133963116,0.023269334777970743,0.0943270062069552,Adur,00058_seg1.wav,Adur/00058.wav,1
633.3761403445164,-78.59126281738281,106.16539001464844,21.988014221191406,28.531431198120117,11.821375846862793,0.0742422342300415,0.25263258814811707,0.05680690333247185,0.041520897299051285,0.22012288868427277,0.06160048395395279,0.022570518776774406,0.05107225850224495,0.33702802658081055,1.0,0.22307926416397095,0.06571275740861893,0.16285914182662964,0.3663462996482849,0.10350681841373444,0.11492427438497543,0.4180468022823334,0.12310798466205597,0.04984534531831741,0.15251041948795319,0.3911316692829132,0.631016194820404,0.11622997373342514,0.14706401526927948,0.2677415212462715,-0.09949818881843196,-0.4890819854694063,0.1301671274301867,0.033209403841779055,0.11781654540950862,Adur,00058_seg2.wav,Adur/00058.wav,2
641.9548442801882,-100.59686279296875,97.20892333984375,25.760787963867188,28.221759796142578,12.633334159851074,0.39359191060066223,0.39125674962997437,0.2760712504386902,0.16172239184379578,0.23504944145679474,0.22383637726306915,0.2576075494289398,0.3454885184764862,0.6377192139625549,0.9232723712921143,0.3936847746372223,0.34629929065704346,0.25072869658470154,0.322121262550354,0.11118903011083603,0.09746989607810974,0.3293628692626953,0.23536954820156097,0.11947787553071976,0.2326512336730957,0.4731005132198334,0.46095725893974304,0.17011860013008118,0.2631688714027405,0.1206796020417745,-0.04022526779396644,-0.2506609398778534,0.09362212212756167,-0.006204683383314629,0.06148069029208274,Adur,00059_seg0.wav,Adur/00059.wav,0
615.949217923759,-90.29325866699219,105.94998931884766,23.4334659576416,28.706993103027344,12.687973976135254,0.07555851340293884,0.23611761629581451,0.07239654660224915,0.04922714829444885,0.22993364930152893,0.097498819231987,0.03862462192773819,0.06970904767513275,0.34122517704963684,1.0,0.28032025694847107,0.06066460907459259,0.2256779670715332,0.353949636220932,0.15981969237327576,0.1202375516295433,0.40428540110588074,0.18726006150245667,0.031964320689439774,0.15955838561058044,0.424851655960083,0.579210638999939,0.10021379590034485,0.13117559254169464,0.24441510982835785,-0.06419656559212661,-0.4738186798151586,0.09373498510103519,0.03582796435173942,0.10934151276829657,Adur,00059_seg1.wav,Adur/00059.wav,1
639.3266579858512,-90.0335922241211,103.96102905273438,23.08685302734375,28.28406524658203,12.946674346923828,0.19243957102298737,0.5375841856002808,0.18101677298545837,0.11070217937231064,0.47033190727233887,0.21139231324195862,0.13658806681632996,0.1608697474002838,0.45287632942199707,0.8711795210838318,0.250015527009964,0.14930494129657745,0.25963351130485535,0.3941647708415985,0.21663051843643188,0.1491125524044037,0.40464457869529724,0.2193099856376648,0.09843309223651886,0.18592581152915955,0.3914584815502167,0.4768911600112915,0.13107401132583618,0.1880871057510376,0.15833144363401375,-0.1392239830035774,-0.37865849670954094,0.16784835000056667,0.05709845767693766,0.0229304432217032,Adur,00059_seg2.wav,Adur/00059.wav,2
648.5533940278668,-109.9498291015625,99.66471099853516,20.81067657470703,27.021718978881836,15.665510177612305,0.29692235589027405,0.3283098042011261,0.20293782651424408,0.16557246446609497,0.42375606298446655,0.19859282672405243,0.18881286680698395,0.2829831838607788,0.5748885869979858,0.9392295479774475,0.3305671513080597,0.2933959662914276,0.1502383053302765,0.3815172016620636,0.13887396454811096,0.1800941526889801,0.3995004892349243,0.13342460989952087,0.11202406138181686,0.21749916672706604,0.39885345101356506,0.5202337503433228,0.16274720430374146,0.18910768628120422,0.1873939425550784,-0.0799319734986922,-0.24848250629237134,0.1637449490998932,0.022804264132673297,0.050580580965078524,Adur,00060_seg0.wav,Adur/00060.wav,0
651.2273056816771,-93.03341674804688,105.89257049560547,17.16330337524414,26.278709411621094,14.727442741394043,0.1757015585899353,0.37767571210861206,0.11541144549846649,0.11585020273923874,0.5979066491127014,0.1351015269756317,0.05096973478794098,0.10697793960571289,0.3835875391960144,0.7675713300704956,0.22611172497272491,0.48082298040390015,0.2127675712108612,0.34510788321495056,0.1014242097735405,0.15015500783920288,0.46905505657196045,0.14666973054409027,0.035524606704711914,0.1847340166568756,0.41459304094314575,0.4950098395347595,0.018298257142305374,0.31365877389907837,0.23492960842031932,-0.20761022581345032,-0.1614508257569896,0.22245710653861756,0.02704469840003992,-0.013973042355456353,Adur,00060_seg1.wav,Adur/00060.wav,1
607.1905101702624,-91.63092803955078,110.69546508789062,20.715801239013672,26.823427200317383,15.578197479248047,0.07496900111436844,0.3146694600582123,0.07352101802825928,0.05522025004029274,0.33367422223091125,0.09518507868051529,0.029615886509418488,0.07202999293804169,0.3712739944458008,0.921575665473938,0.2365029752254486,0.06253008544445038,0.10155733674764633,0.3631606698036194,0.01824362948536873,0.07292096316814423,0.4203643798828125,0.18601590394973755,0.027031907811760902,0.16075116395950317,0.4251767694950104,0.6289198398590088,0.08238817751407623,0.1389017105102539,0.21901456677206166,-0.11794212940832377,-0.43781973470826324,0.15975103709542127,0.05185113935382354,0.0675928604233867,Adur,00060_seg2.wav,Adur/00060.wav,2
820.3334245303334,-57.53373336791992,82.54100799560547,-5.87756872177124,33.18697738647461,26.9385986328125,0.6450210213661194,0.5611247420310974,0.6045413613319397,0.5532892942428589,0.5444245934486389,0.7266482710838318,0.6160500645637512,0.6351607441902161,0.7638915181159973,0.766664445400238,0.847395658493042,0.784965991973877,0.24935658276081085,0.24330632388591766,0.2677145004272461,0.3777155578136444,0.3366013467311859,0.32939067482948303,0.20919613540172577,0.3189849555492401,0.34534862637519836,0.24330632388591766,0.2363857477903366,0.1999969482421875,-0.018710370007831056,0.020277122375811318,-0.010624644656976559,-0.028252321838712253,-0.015152873755786195,-0.012966426904313213,Aisdur,00001_seg0.wav,Aisdur/00001.wav,0
753.9292049065967,-25.9459285736084,99.16753387451172,-0.7492993474006653,34.46757125854492,25.06354331970215,0.03249530494213104,0.1483202427625656,0.661881148815155,0.13149459660053253,0.14194686710834503,0.5596715807914734,0.11766476184129715,0.061656054109334946,0.20671223104000092,0.3418749272823334,0.9465036392211914,0.1992119550704956,0.19333648681640625,0.23585565388202667,0.4119478166103363,0.1812189817428589,0.09432753175497055,0.42256617546081543,0.22802090644836426,0.15265882015228271,0.2970069348812103,0.26809361577033997,0.524691104888916,0.034890204668045044,-0.09603684679004869,0.22277748273629042,-0.18278390890918694,-0.3838227523374378,-0.03616613849012696,-0.11981815797237975,Aisdur,00001_seg1.wav,Aisdur/00001.wav,1
731.3517872436984,-35.40852355957031,97.47003173828125,3.8606367111206055,37.110801696777344,27.81072235107422,0.04783051833510399,0.14934460818767548,0.6181660294532776,0.1579197496175766,0.16662973165512085,0.5962070822715759,0.16577115654945374,0.11246833205223083,0.41680994629859924,0.4495207369327545,0.9226906299591064,0.23593628406524658,0.1330348402261734,0.1488713175058365,0.38443830609321594,0.28544509410858154,0.22976712882518768,0.4494962692260742,0.20153002440929413,0.19847674667835236,0.3650672733783722,0.2278711050748825,0.4518872797489166,0.04977056756615639,-0.1006805532955462,0.1621360181527354,-0.16925847417830223,-0.27506045709985083,-0.050284269955607475,-0.099112671567127,Aisdur,00001_seg2.wav,Aisdur/00001.wav,2
743.5802497798812,-32.59235382080078,94.06834411621094,3.941803455352783,35.79325866699219,25.033763885498047,0.17802292108535767,0.23820990324020386,0.3991122543811798,0.15781395137310028,0.2715040445327759,0.7873615622520447,0.2601340711116791,0.16109897196292877,0.16738364100456238,0.254280686378479,0.6888197660446167,0.29020482301712036,0.20315222442150116,0.2530868649482727,0.3633437156677246,0.28998473286628723,0.34835752844810486,0.46522057056427,0.19886495172977448,0.25316938757896423,0.24027493596076965,0.1697884202003479,0.3640916049480438,0.07155638188123703,-0.12286427738209606,0.21082638719195654,-0.227182652630533,-0.2380489934701482,-0.043984867727814715,-0.1074759218434337,Aisdur,00002_seg0.wav,Aisdur/00002.wav,0
718.9585243273063,-35.42900848388672,98.00643920898438,1.4157469272613525,33.97673797607422,26.215579986572266,0.09034053236246109,0.05873989686369896,0.11439400166273117,0.03594570979475975,0.1406560242176056,0.6671706438064575,0.1327686607837677,0.04107340797781944,0.046191371977329254,0.19478777050971985,0.6202268600463867,0.15846595168113708,0.21413469314575195,0.1905357986688614,0.18671472370624542,0.20473580062389374,0.32007166743278503,0.453480064868927,0.1644345074892044,0.26061466336250305,0.285697340965271,0.20333005487918854,0.5307392477989197,0.10314465314149857,-0.21755559168630598,0.29572853093978935,-0.309952721054045,-0.25621292979146154,-0.021768377659535366,-0.10565591780856858,Aisdur,00002_seg1.wav,Aisdur/00002.wav,1
750.6754990679726,-24.047212600708008,99.93155670166016,-0.4732948839664459,32.001163482666016,23.82470703125,0.06581729650497437,0.08883853256702423,0.3336675465106964,0.0691903755068779,0.17817173898220062,0.8902379274368286,0.16537640988826752,0.041919685900211334,0.04754699021577835,0.18392778933048248,0.5368824601173401,0.1282242387533188,0.19705460965633392,0.204554945230484,0.32393378019332886,0.19221559166908264,0.17319421470165253,0.556777834892273,0.20735187828540802,0.23381668329238892,0.23235231637954712,0.20629310607910156,0.4832606613636017,0.014589192345738411,-0.14659122984598358,0.3257906366763828,-0.3698700931621716,-0.2525630060893805,-0.10097780434925377,-0.12048721268268613,Aisdur,00002_seg2.wav,Aisdur/00002.wav,2
647.4255556407599,-72.95494079589844,99.28730773925781,21.499557495117188,30.159996032714844,18.419706344604492,0.33896690607070923,0.39923152327537537,0.7322677969932556,0.26073548197746277,0.2907707691192627,0.6310177445411682,0.3882485628128052,0.32172614336013794,0.42202720046043396,0.5100690722465515,0.7419193387031555,0.3854396939277649,0.2586444616317749,0.24724796414375305,0.3222406506538391,0.08597099035978317,0.3116768002510071,0.40767744183540344,0.2184995412826538,0.1892675906419754,0.34179773926734924,0.18058426678180695,0.4094545841217041,0.16629436612129211,-0.010744979584243518,0.13278116641380278,-0.1304565696684902,-0.22821859831867036,-0.04311589466592375,-0.06198588551213848,Aisdur,00061_seg0.wav,Aisdur/00061.wav,0
635.9444712771792,-53.60124969482422,103.22990417480469,21.583803176879883,33.344688415527344,19.815813064575195,0.05517498776316643,0.142373725771904,0.7529681324958801,0.14757205545902252,0.14886176586151123,0.660856306552887,0.13525623083114624,0.03805198520421982,0.08433206379413605,0.18957018852233887,0.605179488658905,0.13510027527809143,0.1444360464811325,0.20443309843540192,0.40147167444229126,0.10450342297554016,0.19730913639068604,0.5101897716522217,0.1278395652770996,0.20062080025672913,0.299275666475296,0.21011915802955627,0.47716596722602844,0.18929658830165863,-0.027285722667644147,0.27617250746273697,-0.22379400970998645,-0.3790436111134939,-0.10268291667754431,-0.12245088706349985,Aisdur,00061_seg1.wav,Aisdur/00061.wav,1
